,timestamp,labelrunning,labeljogging,labelsitting,labelexercising,speed
64250,1.528913788396236e+18,1,0,0,0,1.3263058552631581
64260,1.528913788597808e+18,1,0,0,0,1.2998912368421054
64270,1.5289137887993797e+18,1,0,0,0,1.2734766184210529
64280,1.5289137890009516e+18,1,0,0,0,1.2470620000000001
64290,1.5289137892025234e+18,1,0,0,0,1.2440914
64300,1.5289137894040952e+18,1,0,0,0,1.2411208
64310,1.528913789605667e+18,1,0,0,0,1.2381502000000002
64320,1.528913789807239e+18,1,0,0,0,1.2351796000000002
64330,1.5289137900088108e+18,1,0,0,0,1.232209
64340,1.5289137902103826e+18,1,0,0,0,1.2350102676056338
64350,1.5289137904119544e+18,1,0,0,0,1.2378115352112677
64360,1.5289137906135265e+18,1,0,0,0,1.2406128028169014
64370,1.528913790815098e+18,1,0,0,0,1.2434140704225354
64380,1.52891379101667e+18,1,0,0,0,1.246215338028169
64390,1.5289137912182418e+18,1,0,0,0,1.249016605633803
64400,1.5289137914198136e+18,1,0,0,0,1.2518178732394367
64410,1.5289137916213857e+18,1,0,0,0,1.2546191408450704
64420,1.5289137918229573e+18,1,0,0,0,1.2574204084507044
64430,1.5289137920245292e+18,1,0,0,0,1.260221676056338
64440,1.528913792226101e+18,1,0,0,0,1.263022943661972
64450,1.5289137924276728e+18,1,0,0,0,1.2658242112676057
64460,1.528913792629245e+18,1,0,0,0,1.2686254788732394
64470,1.5289137928308165e+18,1,0,0,0,1.2714267464788733
64480,1.5289137930323884e+18,1,0,0,0,1.274228014084507
64490,1.5289137932339602e+18,1,0,0,0,1.277029281690141
64500,1.528913793435532e+18,1,0,0,0,1.2798305492957747
64510,1.528913793637104e+18,1,0,0,0,1.2826318169014086
64520,1.5289137938386757e+18,1,0,0,0,1.2854330845070423
64530,1.5289137940402476e+18,1,0,0,0,1.288234352112676
64540,1.5289137942418194e+18,1,0,0,0,1.29103561971831
64550,1.5289137944433912e+18,1,0,0,0,1.2938368873239436
64560,1.528913794644963e+18,1,0,0,0,1.2966381549295776
64570,1.528913794846535e+18,1,0,0,0,1.2994394225352113
64580,1.5289137950481068e+18,1,0,0,0,1.3022406901408452
64590,1.5289137952496786e+18,1,0,0,0,1.305041957746479
64600,1.5289137954512504e+18,1,0,0,0,1.3078432253521126
64610,1.5289137956528225e+18,1,0,0,0,1.3106444929577465
64620,1.528913795854394e+18,1,0,0,0,1.3134457605633802
64630,1.528913796055966e+18,1,0,0,0,1.3162470281690142
64640,1.5289137962575378e+18,1,0,0,0,1.3190482957746479
64650,1.5289137964591096e+18,1,0,0,0,1.3218495633802818
64660,1.5289137966606817e+18,1,0,0,0,1.3246508309859155
64670,1.5289137968622533e+18,1,0,0,0,1.3274520985915492
64680,1.5289137970638252e+18,1,0,0,0,1.3302533661971832
64690,1.528913797265397e+18,1,0,0,0,1.3330546338028169
64700,1.5289137974669688e+18,1,0,0,0,1.3358559014084508
64710,1.528913797668541e+18,1,0,0,0,1.3386571690140845
64720,1.5289137978701125e+18,1,0,0,0,1.3414584366197182
64730,1.5289137980716844e+18,1,0,0,0,1.3442597042253521
64740,1.5289137982732562e+18,1,0,0,0,1.3470609718309858
64750,1.528913798474828e+18,1,0,0,0,1.3498622394366198
64760,1.5289137986764e+18,1,0,0,0,1.3526635070422535
64770,1.5289137988779717e+18,1,0,0,0,1.3554647746478874
64780,1.5289137990795436e+18,1,0,0,0,1.358266042253521
64790,1.5289137992811154e+18,1,0,0,0,1.3610673098591548
64800,1.5289137994826872e+18,1,0,0,0,1.3638685774647887
64810,1.528913799684259e+18,1,0,0,0,1.3666698450704224
64820,1.528913799885831e+18,1,0,0,0,1.3694711126760564
64830,1.5289138000874028e+18,1,0,0,0,1.37227238028169
64840,1.5289138002889746e+18,1,0,0,0,1.3750736478873238
64850,1.5289138004905464e+18,1,0,0,0,1.3778749154929577
64860,1.5289138006921185e+18,1,0,0,0,1.3806761830985914
64870,1.52891380089369e+18,1,0,0,0,1.3834774507042253
64880,1.528913801095262e+18,1,0,0,0,1.386278718309859
64890,1.5289138012968338e+18,1,0,0,0,1.389079985915493
64900,1.5289138014984056e+18,1,0,0,0,1.3918812535211267
64910,1.5289138016999777e+18,1,0,0,0,1.3946825211267604
64920,1.5289138019015493e+18,1,0,0,0,1.3974837887323943
64930,1.5289138021031212e+18,1,0,0,0,1.400285056338028
64940,1.528913802304693e+18,1,0,0,0,1.403086323943662
64950,1.5289138025062648e+18,1,0,0,0,1.4058875915492957
64960,1.528913802707837e+18,1,0,0,0,1.4086888591549296
64970,1.5289138029094085e+18,1,0,0,0,1.4114901267605633
64980,1.5289138031109804e+18,1,0,0,0,1.414291394366197
64990,1.5289138033125522e+18,1,0,0,0,1.417092661971831
65000,1.528913803514124e+18,1,0,0,0,1.4198939295774646
65010,1.528913803715696e+18,1,0,0,0,1.4226951971830986
65020,1.5289138039172677e+18,1,0,0,0,1.4254964647887323
65030,1.5289138041188396e+18,1,0,0,0,1.4282977323943662
65040,1.5289138043204114e+18,1,0,0,0,1.431099
65050,1.5289138045219832e+18,1,0,0,0,1.4328667
65060,1.528913804723555e+18,1,0,0,0,1.4346344
65070,1.528913804925127e+18,1,0,0,0,1.4364021
65080,1.5289138051266988e+18,1,0,0,0,1.4381698
65090,1.5289138053282706e+18,1,0,0,0,1.4399375
65100,1.5289138055298424e+18,1,0,0,0,1.4417052
65110,1.5289138057314145e+18,1,0,0,0,1.4434729
65120,1.528913805932986e+18,1,0,0,0,1.4452406
65130,1.528913806134558e+18,1,0,0,0,1.4470083
65140,1.5289138063361298e+18,1,0,0,0,1.448776
65150,1.5289138065377016e+18,1,0,0,0,1.452798488372093
65160,1.5289138067392737e+18,1,0,0,0,1.4568209767441862
65170,1.5289138069408453e+18,1,0,0,0,1.4608434651162792
65180,1.5289138071424172e+18,1,0,0,0,1.4648659534883721
65190,1.528913807343989e+18,1,0,0,0,1.468888441860465
65200,1.5289138075455608e+18,1,0,0,0,1.4729109302325583
65210,1.528913807747133e+18,1,0,0,0,1.4769334186046512
65220,1.5289138079487045e+18,1,0,0,0,1.4809559069767442
65230,1.5289138081502764e+18,1,0,0,0,1.4849783953488371
65240,1.5289138083518482e+18,1,0,0,0,1.4890008837209303
65250,1.52891380855342e+18,1,0,0,0,1.4930233720930233
65260,1.528913808754992e+18,1,0,0,0,1.4970458604651162
65270,1.5289138089565637e+18,1,0,0,0,1.5010683488372094
65280,1.5289138091581356e+18,1,0,0,0,1.5050908372093024
65290,1.5289138093597074e+18,1,0,0,0,1.5091133255813953
65300,1.5289138095612792e+18,1,0,0,0,1.5131358139534883
65310,1.528913809762851e+18,1,0,0,0,1.5171583023255815
65320,1.528913809964423e+18,1,0,0,0,1.5211807906976744
65330,1.5289138101659948e+18,1,0,0,0,1.5252032790697674
65340,1.5289138103675666e+18,1,0,0,0,1.5292257674418606
65350,1.5289138105691384e+18,1,0,0,0,1.5332482558139535
65360,1.5289138107707105e+18,1,0,0,0,1.5372707441860465
65370,1.528913810972282e+18,1,0,0,0,1.5412932325581394
65380,1.528913811173854e+18,1,0,0,0,1.5453157209302326
65390,1.5289138113754258e+18,1,0,0,0,1.5493382093023256
65400,1.5289138115769976e+18,1,0,0,0,1.5533606976744185
65410,1.5289138117785697e+18,1,0,0,0,1.5573831860465117
65420,1.5289138119801413e+18,1,0,0,0,1.5614056744186047
65430,1.5289138121817132e+18,1,0,0,0,1.5654281627906976
65440,1.528913812383285e+18,1,0,0,0,1.5694506511627906
65450,1.5289138125848568e+18,1,0,0,0,1.5734731395348838
65460,1.528913812786429e+18,1,0,0,0,1.5774956279069767
65470,1.5289138129880005e+18,1,0,0,0,1.5815181162790697
65480,1.5289138131895724e+18,1,0,0,0,1.5855406046511626
65490,1.5289138133911442e+18,1,0,0,0,1.5895630930232558
65500,1.528913813592716e+18,1,0,0,0,1.5935855813953488
65510,1.528913813794288e+18,1,0,0,0,1.5976080697674417
65520,1.5289138139958597e+18,1,0,0,0,1.6016305581395347
65530,1.5289138141974316e+18,1,0,0,0,1.6056530465116279
65540,1.5289138143990034e+18,1,0,0,0,1.6096755348837208
65550,1.5289138146005752e+18,1,0,0,0,1.6136980232558138
65560,1.528913814802147e+18,1,0,0,0,1.617720511627907
65570,1.528913815003719e+18,1,0,0,0,1.621743
65580,1.5289138152052908e+18,1,0,0,0,1.625765488372093
65590,1.5289138154068626e+18,1,0,0,0,1.6297879767441859
65600,1.5289138156084344e+18,1,0,0,0,1.633810465116279
65610,1.5289138158100065e+18,1,0,0,0,1.637832953488372
65620,1.528913816011578e+18,1,0,0,0,1.641855441860465
65630,1.52891381621315e+18,1,0,0,0,1.6458779302325581
65640,1.5289138164147218e+18,1,0,0,0,1.649900418604651
65650,1.5289138166162936e+18,1,0,0,0,1.653922906976744
65660,1.5289138168178657e+18,1,0,0,0,1.657945395348837
65670,1.5289138170194373e+18,1,0,0,0,1.6619678837209302
65680,1.5289138172210092e+18,1,0,0,0,1.6659903720930231
65690,1.528913817422581e+18,1,0,0,0,1.670012860465116
65700,1.5289138176241528e+18,1,0,0,0,1.6740353488372093
65710,1.528913817825725e+18,1,0,0,0,1.6780578372093022
65720,1.5289138180272965e+18,1,0,0,0,1.6820803255813952
65730,1.5289138182288684e+18,1,0,0,0,1.6861028139534882
65740,1.5289138184304402e+18,1,0,0,0,1.6901253023255813
65750,1.528913818632012e+18,1,0,0,0,1.6941477906976743
65760,1.528913818833584e+18,1,0,0,0,1.6981702790697673
65770,1.5289138190351557e+18,1,0,0,0,1.7021927674418604
65780,1.5289138192367276e+18,1,0,0,0,1.7062152558139534
65790,1.5289138194382994e+18,1,0,0,0,1.7102377441860463
65800,1.5289138196398712e+18,1,0,0,0,1.7142602325581393
65810,1.528913819841443e+18,1,0,0,0,1.7182827209302323
65820,1.528913820043015e+18,1,0,0,0,1.7223052093023254
65830,1.5289138202445868e+18,1,0,0,0,1.7263276976744184
65840,1.5289138204461586e+18,1,0,0,0,1.7303501860465116
65850,1.5289138206477304e+18,1,0,0,0,1.7343726744186045
65860,1.5289138208493025e+18,1,0,0,0,1.7383951627906975
65870,1.528913821050874e+18,1,0,0,0,1.7424176511627905
65880,1.528913821252446e+18,1,0,0,0,1.7464401395348834
65890,1.5289138214540178e+18,1,0,0,0,1.7504626279069766
65900,1.5289138216555896e+18,1,0,0,0,1.7544851162790696
65910,1.5289138218571617e+18,1,0,0,0,1.7585076046511625
65920,1.5289138220587333e+18,1,0,0,0,1.7625300930232557
65930,1.5289138222603052e+18,1,0,0,0,1.7665525813953487
65940,1.528913822461877e+18,1,0,0,0,1.7705750697674416
65950,1.5289138226634488e+18,1,0,0,0,1.7745975581395346
65960,1.528913822865021e+18,1,0,0,0,1.7786200465116278
65970,1.5289138230665925e+18,1,0,0,0,1.7826425348837207
65980,1.5289138232681644e+18,1,0,0,0,1.7866650232558137
65990,1.5289138234697362e+18,1,0,0,0,1.7906875116279068
66000,1.528913823671308e+18,1,0,0,0,1.7947099999999998
66010,1.52891382387288e+18,1,0,0,0,1.804087789473684
66020,1.5289138240744517e+18,1,0,0,0,1.8134655789473682
66030,1.5289138242760236e+18,1,0,0,0,1.8228433684210525
66040,1.5289138244775954e+18,1,0,0,0,1.8322211578947367
66050,1.5289138246791672e+18,1,0,0,0,1.841598947368421
66060,1.528913824880739e+18,1,0,0,0,1.850976736842105
66070,1.528913825082311e+18,1,0,0,0,1.8603545263157892
66080,1.5289138252838828e+18,1,0,0,0,1.8697323157894736
66090,1.5289138254854546e+18,1,0,0,0,1.8791101052631578
66100,1.5289138256870264e+18,1,0,0,0,1.888487894736842
66110,1.5289138258885985e+18,1,0,0,0,1.8978656842105261
66120,1.52891382609017e+18,1,0,0,0,1.9072434736842103
66130,1.528913826291742e+18,1,0,0,0,1.9166212631578945
66140,1.5289138264933138e+18,1,0,0,0,1.925999052631579
66150,1.5289138266948856e+18,1,0,0,0,1.935376842105263
66160,1.5289138268964577e+18,1,0,0,0,1.9447546315789472
66170,1.5289138270980293e+18,1,0,0,0,1.9541324210526314
66180,1.5289138272996012e+18,1,0,0,0,1.9635102105263156
66190,1.528913827501173e+18,1,0,0,0,1.9728879999999998
66200,1.5289138277027448e+18,1,0,0,0,1.9822657894736841
66210,1.528913827904317e+18,1,0,0,0,1.9916435789473683
66220,1.5289138281058885e+18,1,0,0,0,2.0010213684210525
66230,1.5289138283074604e+18,1,0,0,0,2.010399157894737
66240,1.5289138285090322e+18,1,0,0,0,2.019776947368421
66250,1.528913828710604e+18,1,0,0,0,2.0291547368421052
66260,1.528913828912176e+18,1,0,0,0,2.038532526315789
66270,1.5289138291137477e+18,1,0,0,0,2.0479103157894736
66280,1.5289138293153196e+18,1,0,0,0,2.057288105263158
66290,1.5289138295168914e+18,1,0,0,0,2.066665894736842
66300,1.5289138297184632e+18,1,0,0,0,2.0760436842105263
66310,1.528913829920035e+18,1,0,0,0,2.0854214736842103
66320,1.528913830121607e+18,1,0,0,0,2.0947992631578947
66330,1.5289138303231788e+18,1,0,0,0,2.104177052631579
66340,1.5289138305247506e+18,1,0,0,0,2.113554842105263
66350,1.5289138307263224e+18,1,0,0,0,2.1229326315789474
66360,1.5289138309278945e+18,1,0,0,0,2.1323104210526314
66370,1.528913831129466e+18,1,0,0,0,2.1416882105263157
66380,1.528913831331038e+18,1,0,0,0,2.151066
66390,1.5289138315326098e+18,1,0,0,0,2.160443789473684
66400,1.5289138317341816e+18,1,0,0,0,2.1698215789473685
66410,1.5289138319357537e+18,1,0,0,0,2.1791993684210524
66420,1.5289138321373253e+18,1,0,0,0,2.188577157894737
66430,1.5289138323388972e+18,1,0,0,0,2.1979549473684212
66440,1.528913832540469e+18,1,0,0,0,2.207332736842105
66450,1.5289138327420408e+18,1,0,0,0,2.2167105263157896
66460,1.528913832943613e+18,1,0,0,0,2.2260883157894735
66470,1.5289138331451845e+18,1,0,0,0,2.235466105263158
66480,1.5289138333467564e+18,1,0,0,0,2.2448438947368423
66490,1.5289138335483282e+18,1,0,0,0,2.2542216842105263
66500,1.5289138337499e+18,1,0,0,0,2.2635994736842107
66510,1.528913833951472e+18,1,0,0,0,2.2729772631578946
66520,1.5289138341530437e+18,1,0,0,0,2.282355052631579
66530,1.5289138343546156e+18,1,0,0,0,2.2917328421052634
66540,1.5289138345561874e+18,1,0,0,0,2.3011106315789474
66550,1.5289138347577592e+18,1,0,0,0,2.3104884210526317
66560,1.528913834959331e+18,1,0,0,0,2.3198662105263157
66570,1.528913835160903e+18,1,0,0,0,2.329244
66580,1.5289138353624748e+18,1,0,0,0,2.3386217894736845
66590,1.5289138355640466e+18,1,0,0,0,2.3479995789473684
66600,1.5289138357656184e+18,1,0,0,0,2.3573773684210524
66610,1.5289138359671905e+18,1,0,0,0,2.366755157894737
66620,1.528913836168762e+18,1,0,0,0,2.376132947368421
66630,1.528913836370334e+18,1,0,0,0,2.3855107368421056
66640,1.5289138365719058e+18,1,0,0,0,2.3948885263157895
66650,1.5289138367734776e+18,1,0,0,0,2.4042663157894735
66660,1.5289138369750497e+18,1,0,0,0,2.413644105263158
66670,1.5289138371766213e+18,1,0,0,0,2.4230218947368423
66680,1.5289138373781932e+18,1,0,0,0,2.4323996842105267
66690,1.528913837579765e+18,1,0,0,0,2.4417774736842106
66700,1.5289138377813368e+18,1,0,0,0,2.4511552631578946
66710,1.528913837982909e+18,1,0,0,0,2.460533052631579
66720,1.5289138381844805e+18,1,0,0,0,2.4699108421052633
66730,1.5289138383860524e+18,1,0,0,0,2.4792886315789473
66740,1.5289138385876242e+18,1,0,0,0,2.4886664210526317
66750,1.528913838789196e+18,1,0,0,0,2.4980442105263156
66760,1.528913838990768e+18,1,0,0,0,2.507422
66770,1.5289138391923397e+18,1,0,0,0,2.507422
66780,1.5289138393939116e+18,1,0,0,0,2.507422
66790,1.5289138395954834e+18,1,0,0,0,2.507422
66800,1.5289138397970552e+18,1,0,0,0,2.507422
66810,1.528913839998627e+18,1,0,0,0,2.507422
66820,1.528913840200199e+18,1,0,0,0,2.50615487654321
66830,1.5289138404017708e+18,1,0,0,0,2.50488775308642
66840,1.5289138406033426e+18,1,0,0,0,2.5036206296296295
66850,1.5289138408049144e+18,1,0,0,0,2.5023535061728395
66860,1.5289138410064865e+18,1,0,0,0,2.5010863827160494
66870,1.528913841208058e+18,1,0,0,0,2.4998192592592594
66880,1.52891384140963e+18,1,0,0,0,2.4985521358024694
66890,1.5289138416112018e+18,1,0,0,0,2.497285012345679
66900,1.5289138418127736e+18,1,0,0,0,2.496017888888889
66910,1.5289138420143457e+18,1,0,0,0,2.494750765432099
66920,1.5289138422159173e+18,1,0,0,0,2.493483641975309
66930,1.5289138424174892e+18,1,0,0,0,2.4922165185185183
66940,1.528913842619061e+18,1,0,0,0,2.4909493950617283
66950,1.5289138428206328e+18,1,0,0,0,2.4896822716049383
66960,1.528913843022205e+18,1,0,0,0,2.4884151481481482
66970,1.5289138432237765e+18,1,0,0,0,2.487148024691358
66980,1.5289138434253484e+18,1,0,0,0,2.4858809012345677
66990,1.5289138436269202e+18,1,0,0,0,2.4846137777777777
67000,1.528913843828492e+18,1,0,0,0,2.4833466543209877
67010,1.528913844030064e+18,1,0,0,0,2.4820795308641976
67020,1.5289138442316357e+18,1,0,0,0,2.4808124074074076
67030,1.5289138444332076e+18,1,0,0,0,2.479545283950617
67040,1.5289138446347794e+18,1,0,0,0,2.478278160493827
67050,1.5289138448363512e+18,1,0,0,0,2.477011037037037
67060,1.528913845037923e+18,1,0,0,0,2.475743913580247
67070,1.528913845239495e+18,1,0,0,0,2.474476790123457
67080,1.5289138454410668e+18,1,0,0,0,2.4732096666666665
67090,1.5289138456426386e+18,1,0,0,0,2.4719425432098765
67100,1.5289138458442104e+18,1,0,0,0,2.4706754197530865
67110,1.5289138460457825e+18,1,0,0,0,2.4694082962962964
67120,1.528913846247354e+18,1,0,0,0,2.468141172839506
67130,1.528913846448926e+18,1,0,0,0,2.466874049382716
67140,1.5289138466504978e+18,1,0,0,0,2.465606925925926
67150,1.5289138468520696e+18,1,0,0,0,2.464339802469136
67160,1.5289138470536417e+18,1,0,0,0,2.463072679012346
67170,1.5289138472552133e+18,1,0,0,0,2.4618055555555554
67180,1.5289138474567852e+18,1,0,0,0,2.4605384320987653
67190,1.528913847658357e+18,1,0,0,0,2.4592713086419753
67200,1.5289138478599288e+18,1,0,0,0,2.4580041851851853
67210,1.528913848061501e+18,1,0,0,0,2.4567370617283952
67220,1.5289138482630725e+18,1,0,0,0,2.4554699382716048
67230,1.5289138484646444e+18,1,0,0,0,2.4542028148148147
67240,1.5289138486662162e+18,1,0,0,0,2.4529356913580247
67250,1.528913848867788e+18,1,0,0,0,2.4516685679012347
67260,1.52891384906936e+18,1,0,0,0,2.4504014444444446
67270,1.5289138492709317e+18,1,0,0,0,2.449134320987654
67280,1.5289138494725036e+18,1,0,0,0,2.447867197530864
67290,1.5289138496740754e+18,1,0,0,0,2.446600074074074
67300,1.5289138498756472e+18,1,0,0,0,2.445332950617284
67310,1.528913850077219e+18,1,0,0,0,2.444065827160494
67320,1.528913850278791e+18,1,0,0,0,2.4427987037037036
67330,1.5289138504803628e+18,1,0,0,0,2.4415315802469135
67340,1.5289138506819346e+18,1,0,0,0,2.4402644567901235
67350,1.5289138508835064e+18,1,0,0,0,2.4389973333333335
67360,1.5289138510850785e+18,1,0,0,0,2.437730209876543
67370,1.52891385128665e+18,1,0,0,0,2.436463086419753
67380,1.528913851488222e+18,1,0,0,0,2.435195962962963
67390,1.5289138516897938e+18,1,0,0,0,2.433928839506173
67400,1.5289138518913656e+18,1,0,0,0,2.432661716049383
67410,1.5289138520929377e+18,1,0,0,0,2.4313945925925924
67420,1.5289138522945093e+18,1,0,0,0,2.4301274691358024
67430,1.5289138524960812e+18,1,0,0,0,2.4288603456790123
67440,1.528913852697653e+18,1,0,0,0,2.4275932222222223
67450,1.5289138528992248e+18,1,0,0,0,2.4263260987654323
67460,1.528913853100797e+18,1,0,0,0,2.425058975308642
67470,1.5289138533023685e+18,1,0,0,0,2.4237918518518518
67480,1.5289138535039404e+18,1,0,0,0,2.4225247283950617
67490,1.5289138537055122e+18,1,0,0,0,2.4212576049382717
67500,1.528913853907084e+18,1,0,0,0,2.4199904814814817
67510,1.528913854108656e+18,1,0,0,0,2.418723358024691
67520,1.5289138543102277e+18,1,0,0,0,2.417456234567901
67530,1.5289138545117996e+18,1,0,0,0,2.416189111111111
67540,1.5289138547133714e+18,1,0,0,0,2.414921987654321
67550,1.5289138549149432e+18,1,0,0,0,2.4136548641975306
67560,1.528913855116515e+18,1,0,0,0,2.4123877407407406
67570,1.528913855318087e+18,1,0,0,0,2.4111206172839506
67580,1.5289138555196588e+18,1,0,0,0,2.4098534938271605
67590,1.5289138557212306e+18,1,0,0,0,2.4085863703703705
67600,1.5289138559228024e+18,1,0,0,0,2.40731924691358
67610,1.5289138561243745e+18,1,0,0,0,2.40605212345679
67620,1.528913856325946e+18,1,0,0,0,2.404785
67630,1.528913856527518e+18,1,0,0,0,2.40351787654321
67640,1.5289138567290898e+18,1,0,0,0,2.40225075308642
67650,1.5289138569306616e+18,1,0,0,0,2.4009836296296294
67660,1.5289138571322337e+18,1,0,0,0,2.3997165061728394
67670,1.5289138573338053e+18,1,0,0,0,2.3984493827160493
67680,1.5289138575353772e+18,1,0,0,0,2.3971822592592593
67690,1.528913857736949e+18,1,0,0,0,2.3959151358024693
67700,1.5289138579385208e+18,1,0,0,0,2.394648012345679
67710,1.528913858140093e+18,1,0,0,0,2.393380888888889
67720,1.5289138583416645e+18,1,0,0,0,2.3921137654320987
67730,1.5289138585432364e+18,1,0,0,0,2.3908466419753087
67740,1.5289138587448082e+18,1,0,0,0,2.3895795185185182
67750,1.52891385894638e+18,1,0,0,0,2.388312395061728
67760,1.528913859147952e+18,1,0,0,0,2.387045271604938
67770,1.5289138593495237e+18,1,0,0,0,2.385778148148148
67780,1.5289138595510956e+18,1,0,0,0,2.384511024691358
67790,1.5289138597526674e+18,1,0,0,0,2.3832439012345676
67800,1.5289138599542392e+18,1,0,0,0,2.3819767777777776
67810,1.528913860155811e+18,1,0,0,0,2.3807096543209876
67820,1.528913860357383e+18,1,0,0,0,2.3794425308641975
67830,1.5289138605589548e+18,1,0,0,0,2.3781754074074075
67840,1.5289138607605266e+18,1,0,0,0,2.376908283950617
67850,1.5289138609620984e+18,1,0,0,0,2.375641160493827
67860,1.5289138611636705e+18,1,0,0,0,2.374374037037037
67870,1.528913861365242e+18,1,0,0,0,2.373106913580247
67880,1.528913861566814e+18,1,0,0,0,2.371839790123457
67890,1.5289138617683858e+18,1,0,0,0,2.3705726666666664
67900,1.5289138619699576e+18,1,0,0,0,2.3693055432098764
67910,1.5289138621715297e+18,1,0,0,0,2.3680384197530864
67920,1.5289138623731013e+18,1,0,0,0,2.3667712962962963
67930,1.5289138625746732e+18,1,0,0,0,2.365504172839506
67940,1.528913862776245e+18,1,0,0,0,2.364237049382716
67950,1.5289138629778168e+18,1,0,0,0,2.362969925925926
