,timestamp,labelrunning,labeljogging,labelsitting,labelexercising,x,y,z
2520,1.5289125440932677e+18,1,0,0,0,22.001923,24.021366,9.325256
2530,1.5289125442948396e+18,1,0,0,0,16.587494,26.893452000000003,5.885925
2540,1.5289125444964114e+18,1,0,0,0,13.25177,23.591151999999997,12.027008
2550,1.5289125446979832e+18,1,0,0,0,5.148926,23.776370999999997,11.800781
2560,1.528912544899555e+18,1,0,0,0,17.445251000000006,18.491283,7.889678999999999
2570,1.528912545101127e+18,1,0,0,0,12.507294,21.202999,6.584808
2580,1.5289125453026988e+18,1,0,0,0,5.782287999999999,17.41013,15.419861
2590,1.5289125455042706e+18,1,0,0,0,2.2057189999999998,21.618954000000002,11.291321
2600,1.5289125457058424e+18,1,0,0,0,10.705826,24.846149,8.626282000000002
2610,1.5289125459074145e+18,1,0,0,0,9.714798,23.582767,13.237793
2620,1.528912546108986e+18,1,0,0,0,-1.517578,21.264896,20.701964999999998
2630,1.528912546310558e+18,1,0,0,0,3.955368,28.90520900000001,14.644684
2640,1.5289125465121298e+18,1,0,0,0,7.225906,33.821674,9.5867
2650,1.5289125467137016e+18,1,0,0,0,2.383713,32.023235,17.675476
2660,1.5289125469152737e+18,1,0,0,0,-9.924927,29.158291,22.501831
2670,1.5289125471168453e+18,1,0,0,0,12.599594,35.961758,14.837585
2680,1.5289125473184172e+18,1,0,0,0,8.601974,40.823513,8.641205000000001
2690,1.528912547519989e+18,1,0,0,0,0.264359,34.257121999999995,25.081726
2700,1.5289125477215608e+18,1,0,0,0,-7.331283999999999,37.532825,20.091186999999998
2710,1.528912547923133e+18,1,0,0,0,17.099304,40.420551,10.863708
2720,1.5289125481247045e+18,1,0,0,0,12.058762,41.682331,14.408142000000002
2730,1.5289125483262764e+18,1,0,0,0,-2.6293029999999997,34.940624,29.801453000000002
2740,1.5289125485278482e+18,1,0,0,0,6.684311,44.250851000000004,17.662658999999994
2750,1.52891254872942e+18,1,0,0,0,16.439926,46.188625,11.736481
2760,1.528912548930992e+18,1,0,0,0,7.071975999999999,46.171741,22.828735
2770,1.5289125491325637e+18,1,0,0,0,-10.722351,44.302440999999995,26.59613
2780,1.5289125493341356e+18,1,0,0,0,2.6207125,48.9415705,15.2052915
2790,1.5289125495357074e+18,1,0,0,0,15.963776000000001,53.5807,3.814453
2800,1.5289125497372792e+18,1,0,0,0,8.861038,49.334789,25.88940400000001
2810,1.528912549938851e+18,1,0,0,0,-9.520660000000001,50.25156,24.482269
2820,1.528912550140423e+18,1,0,0,0,25.936417000000002,50.71278,12.152802000000001
2830,1.5289125503419948e+18,1,0,0,0,18.361259500000003,46.4417495,27.260711999999998
2840,1.5289125505435666e+18,1,0,0,0,10.786102,42.170719,42.368621999999995
2850,1.5289125507451384e+18,1,0,0,0,15.066223,51.780643,30.049896
2860,1.5289125509467105e+18,1,0,0,0,32.100571,48.645618,10.577515
2870,1.528912551148282e+18,1,0,0,0,22.818146,47.119633,24.113953
2880,1.528912551349854e+18,1,0,0,0,3.9069059999999998,48.465443,28.784637
2890,1.5289125515514258e+18,1,0,0,0,25.843689,46.648861,18.672363
2900,1.5289125517529976e+18,1,0,0,0,25.766022,49.010609,7.898956
2910,1.5289125519545697e+18,1,0,0,0,15.362259,46.816326000000004,24.416229
2920,1.5289125521561413e+18,1,0,0,0,3.3358,47.881893,24.525177
2930,1.5289125523577132e+18,1,0,0,0,32.500809000000004,41.10619000000001,10.953156
2940,1.528912552559285e+18,1,0,0,0,20.863571,48.792889,4.847046
2950,1.5289125527608568e+18,1,0,0,0,14.157181,43.476475,24.584839000000002
2960,1.528912552962429e+18,1,0,0,0,7.0143889999999995,48.345539,15.546906
2970,1.5289125531640005e+18,1,0,0,0,29.733627000000002,41.197338,6.447021
2980,1.5289125533655724e+18,1,0,0,0,23.069382,43.675762,10.961578
2990,1.5289125535671442e+18,1,0,0,0,8.093933,40.297878000000004,27.164672999999997
3000,1.528912553768716e+18,1,0,0,0,14.303848,45.436886,12.437439
3010,1.528912553970288e+18,1,0,0,0,26.042847000000002,40.992725,6.089142
