timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix),User Mark
1528191369.188663,0.221886,0.492571,3.019364,0.022492,-0.014709,-0.027679,0.193908,-0.472893,-0.859518,-0.008758,-0.005683,0.001959,-7.816284,-23.857456,-42.071381,,,,,,,
1528191369.208816,0.221955,0.493149,3.018328,0.046967,-0.015571,-0.043667,0.193907,-0.473402,-0.859239,-0.011031,-0.004504,0.004975,-7.704254,-23.806683,-42.068146,,,,,,,
1528191369.228969,0.222899,0.493696,3.016785,0.030714,0.028624,-0.068257,0.194661,-0.473883,-0.858802,-0.009633,-0.006601,0.007515,-7.529144,-24.033022,-42.067688,,,,,,,
1528191369.249121,0.224495,0.493260,3.015083,-0.025624,0.041288,-0.077938,0.196077,-0.473499,-0.858692,0.002516,-0.002422,0.003376,-7.667328,-23.953308,-42.034912,,,,,,,
1528191369.269274,0.225403,0.492302,3.013798,-0.024290,0.003464,-0.052306,0.196958,-0.472656,-0.858955,0.010959,0.004119,-0.019188,-7.437119,-24.207258,-41.933716,,,,,,,
1528191369.289427,0.225543,0.492900,3.012951,0.081900,-0.015525,-0.015866,0.197015,-0.473183,-0.858652,0.010870,0.008675,-0.029364,-7.342178,-24.226109,-41.917725,,,,,,,
1528191369.309580,0.225640,0.495629,3.012080,0.165670,-0.010806,-0.006155,0.196809,-0.475585,-0.857371,0.002639,0.005584,-0.017598,-7.341690,-24.032373,-41.834717,,,,,,,
1528191369.329732,0.226501,0.498558,3.010766,0.130407,0.023608,-0.032893,0.197233,-0.478159,-0.855840,-0.007078,-0.000387,0.007345,-7.289978,-24.219006,-41.778656,,,,,,,
1528191369.349885,0.227622,0.499822,3.009395,0.039234,0.016697,-0.043685,0.198056,-0.479269,-0.855029,-0.001340,0.001044,0.015384,-7.408585,-24.213413,-41.650787,,,,,,,
1528191369.370038,0.228183,0.499852,3.008491,0.007503,0.000293,-0.029842,0.198532,-0.479296,-0.854904,0.004043,0.003038,0.007461,-7.267838,-24.194128,-41.386902,,,,,,,
1528191369.390191,0.227672,0.500653,3.008092,0.075829,-0.056624,0.010829,0.198009,-0.479998,-0.854631,0.007145,0.007098,-0.011031,-7.378784,-24.281261,-41.381470,,,,,,,
1528191369.410344,0.225893,0.503541,3.008155,0.173720,-0.096130,0.048328,0.196176,-0.482530,-0.853627,0.003103,0.004014,-0.002391,-7.241455,-24.612898,-41.806580,,,,,,,
1528191369.430496,0.224609,0.507014,3.007998,0.145758,-0.045499,0.016249,0.194706,-0.485569,-0.852240,-0.010593,-0.003323,0.015890,-7.247574,-24.437376,-41.431763,,,,,,,
1528191369.450649,0.224898,0.508251,3.007095,0.017014,0.009030,-0.042642,0.194818,-0.486650,-0.851597,-0.013711,-0.003462,0.022114,-7.172668,-24.499390,-41.393433,,,,,,,
1528191369.470802,0.225567,0.507158,3.006220,-0.066887,0.016124,-0.045952,0.195507,-0.485694,-0.851985,-0.000759,-0.003609,0.004649,-7.404648,-24.830820,-41.397644,,,,,,,
1528191369.490955,0.226140,0.506097,3.005557,-0.021327,0.019524,-0.030953,0.196110,-0.484767,-0.852374,0.006893,0.001125,-0.010678,-7.577164,-24.587172,-41.012909,,,,,,,
1528191369.511108,0.226954,0.506549,3.004792,0.050827,0.018813,-0.024454,0.196754,-0.485162,-0.852001,-0.000679,0.001413,-0.011754,-7.505814,-24.518639,-41.137817,,,,,,,
1528191369.531260,0.228000,0.507698,3.003695,0.064532,0.034044,-0.039390,0.197520,-0.486167,-0.851251,0.000356,-0.000253,0.000298,-7.309921,-24.571526,-41.148132,,,,,,,
1528191369.551413,0.229446,0.508548,3.002425,0.045406,0.037180,-0.041551,0.198656,-0.486909,-0.850562,0.003416,0.004503,0.002676,-7.036224,-24.601217,-41.018250,,,,,,,
1528191369.571566,0.230269,0.509235,3.001450,0.045617,0.006916,-0.020186,0.199280,-0.487509,-0.850072,0.013626,0.008399,-0.000453,-7.338150,-24.733959,-41.091949,,,,,,,
1528191369.591719,0.230039,0.510145,3.001300,0.046807,-0.020204,0.018257,0.198983,-0.488304,-0.849685,0.007880,0.004158,-0.006577,-7.345245,-24.707396,-40.824524,,,,,,,
1528191369.611872,0.230255,0.511224,3.001436,0.055740,0.047715,0.013976,0.199046,-0.489246,-0.849129,-0.005443,-0.000714,0.004372,-7.049438,-24.815615,-40.835815,,,,,,,
1528191369.632024,0.231529,0.511975,3.001096,0.029295,0.047727,-0.014876,0.200044,-0.489900,-0.848517,-0.005723,-0.000762,0.011633,-7.086411,-24.747883,-40.755127,,,,,,,
1528191369.652177,0.232234,0.512315,3.000420,0.022401,-0.006120,-0.023416,0.200604,-0.490196,-0.848213,0.008411,-0.002846,0.012139,-6.892365,-24.886238,-40.707581,,,,,,,
1528191369.672330,0.231720,0.512982,2.999711,0.055775,-0.057668,-0.018030,0.200092,-0.490777,-0.847998,0.002254,0.000757,-0.002664,-7.045242,-24.839014,-40.572449,,,,,,,
1528191369.692484,0.231494,0.514585,2.998981,0.091248,0.004965,-0.011592,0.199720,-0.492173,-0.847276,-0.006360,-0.000747,0.008363,-7.019547,-25.068861,-40.733246,,,,,,,
1528191369.712637,0.232396,0.515922,2.998296,0.049609,0.032761,-0.015921,0.200332,-0.493337,-0.846455,-0.005340,-0.001307,0.013355,-7.187775,-24.942904,-40.336609,,,,,,,
1528191369.732790,0.233058,0.515960,2.998009,-0.022446,0.017233,-0.006400,0.200888,-0.493370,-0.846304,0.005350,0.003364,0.020895,-7.037094,-24.983366,-40.861755,,,,,,,
1528191369.752942,0.232463,0.515398,2.998309,-0.022973,-0.047508,0.016036,0.200449,-0.492881,-0.846693,0.011847,-0.000954,-0.000353,-6.959625,-24.961885,-40.429016,,,,,,,
1528191369.773095,0.230886,0.515996,2.998657,0.061094,-0.074017,0.024687,0.199046,-0.493401,-0.846721,0.001073,0.002160,-0.009496,-7.000092,-24.977264,-40.312195,,,,,,,
1528191369.793248,0.230079,0.518098,2.998324,0.117981,-0.019718,-0.000880,0.198125,-0.495229,-0.845869,-0.008809,0.000340,0.000899,-7.008835,-25.079922,-40.671112,,,,,,,
1528191369.813401,0.231003,0.519790,2.997297,0.060266,0.032893,-0.029787,0.198715,-0.496698,-0.844869,-0.004226,0.002146,0.022222,-7.005020,-25.135153,-40.331512,,,,,,,
1528191369.833554,0.231565,0.519636,2.996648,-0.031745,-0.005376,-0.018153,0.199207,-0.496564,-0.844832,0.003552,0.001889,0.019118,-7.002716,-25.108250,-40.525238,,,,,,,
1528191369.853706,0.231161,0.518805,2.996693,-0.034869,-0.018419,0.001063,0.198960,-0.495842,-0.845314,0.005813,0.001488,0.006965,-7.300003,-25.143999,-40.540283,,,,,,,
1528191369.873859,0.230785,0.518676,2.996839,0.006410,-0.008523,0.006454,0.198657,-0.495731,-0.845450,0.003217,0.001590,0.000785,-7.202026,-25.104944,-40.525513,,,,,,,
1528191369.894012,0.231027,0.518785,2.996734,-0.002309,0.020581,-0.007443,0.198849,-0.495825,-0.845350,-0.004162,0.003485,0.013090,-6.965637,-24.916843,-40.352905,,,,,,,
1528191369.914165,0.231511,0.517890,2.996586,-0.064844,0.014894,-0.016063,0.199360,-0.495048,-0.845685,-0.003803,0.001151,0.008115,-7.180313,-24.734888,-40.535736,,,,,,,
1528191369.934318,0.231569,0.516584,2.996503,-0.049750,-0.010883,-0.013904,0.199557,-0.493913,-0.846302,0.003613,0.002351,-0.009106,-7.107056,-24.843235,-40.533691,,,,,,,
1528191369.954470,0.231060,0.516712,2.996329,0.045920,-0.033060,0.003307,0.199112,-0.494024,-0.846342,0.008026,0.003118,-0.017229,-7.218933,-25.105085,-40.278961,,,,,,,
1528191369.974623,0.231125,0.518412,2.996067,0.088874,0.024219,0.010818,0.198974,-0.495501,-0.845510,0.005112,0.001895,0.002996,-7.005829,-25.090027,-40.340942,,,,,,,
1528191369.994776,0.232043,0.519394,2.996000,0.014351,0.049665,0.008581,0.199638,-0.496354,-0.844853,-0.001137,0.000383,0.022984,-7.157013,-25.123835,-40.304504,,,,,,,
1528191370.014929,0.232437,0.518589,2.996335,-0.069106,0.010458,0.003145,0.200063,-0.495655,-0.845163,-0.000738,-0.003841,0.019708,-7.167755,-24.891891,-40.302063,,,,,,,
1528191370.035082,0.231868,0.517039,2.996672,-0.069743,-0.032584,-0.004314,0.199759,-0.494308,-0.846024,-0.003393,-0.007767,-0.006058,-7.397568,-24.862734,-40.260376,,,,,,,
1528191370.055235,0.231655,0.516291,2.996546,-0.015973,0.008683,-0.012800,0.199663,-0.493658,-0.846426,-0.009112,-0.004648,-0.012049,-7.104156,-24.868900,-40.216522,,,,,,,
1528191370.075387,0.232343,0.516210,2.996256,0.000754,0.034617,-0.010646,0.200255,-0.493587,-0.846327,-0.008253,0.001659,-0.005403,-7.178940,-24.965496,-40.335754,,,,,,,
1528191370.095540,0.232578,0.516049,2.996214,-0.013687,-0.014000,0.002156,0.200471,-0.493448,-0.846357,-0.002779,0.002588,-0.000261,-7.094360,-24.916561,-40.238861,,,,,,,
1528191370.115693,0.231700,0.515875,2.996299,-0.001734,-0.041917,-0.002096,0.199749,-0.493296,-0.846616,-0.006374,-0.001989,-0.000491,-7.571930,-24.759111,-40.517395,,,,,,,
1528191370.135846,0.231430,0.515959,2.996067,0.006353,0.004508,-0.013833,0.199511,-0.493369,-0.846630,-0.009981,-0.005166,-0.004642,-7.085678,-24.898737,-40.540588,,,,,,,
1528191370.155999,0.232536,0.515520,2.995696,-0.036661,0.066769,-0.020312,0.200496,-0.492987,-0.846619,-0.006298,-0.005304,0.005113,-7.170288,-24.952202,-40.320984,,,,,,,
1528191370.176152,0.234202,0.514114,2.995572,-0.085747,0.093394,-0.015044,0.202067,-0.491764,-0.846958,-0.000880,-0.003979,0.018085,-7.154724,-25.002768,-40.319489,,,,,,,
1528191370.196304,0.236367,0.511781,2.995805,-0.134783,0.115755,-0.016168,0.204169,-0.489731,-0.847631,-0.005163,0.000610,0.021337,-7.034393,-24.636623,-40.590912,,,,,,,
1528191370.216457,0.238032,0.508508,2.996410,-0.175923,0.086390,-0.006613,0.205957,-0.486874,-0.848843,-0.002496,0.004895,0.021466,-7.024445,-24.481901,-40.539001,,,,,,,
1528191370.236610,0.238855,0.504856,2.997535,-0.191640,0.058208,0.011526,0.207074,-0.483681,-0.850396,0.002521,0.001214,0.018013,-7.107834,-24.510462,-40.510284,,,,,,,
1528191370.256763,0.238967,0.501606,2.998538,-0.139278,0.026284,-0.006547,0.207541,-0.480835,-0.851895,-0.008551,-0.000718,-0.003040,-6.777115,-24.231262,-40.541840,,,,,,,
1528191370.276916,0.240505,0.500154,2.998232,-0.027317,0.096007,-0.040592,0.209016,-0.479561,-0.852252,-0.015779,-0.000252,0.002093,-6.527847,-24.047253,-40.618805,,,,,,,
1528191370.297068,0.243963,0.499536,2.997361,-0.043073,0.191773,-0.040638,0.212034,-0.479018,-0.851812,-0.010450,-0.002061,0.035085,-6.826263,-24.039877,-40.829315,,,,,,,
1528191370.317221,0.249406,0.496323,2.997431,-0.242653,0.308043,-0.035575,0.217046,-0.476195,-0.852132,-0.017171,0.000915,0.060857,-6.941544,-24.150389,-40.936005,,,,,,,
1528191370.337374,0.255261,0.488480,2.998888,-0.474256,0.331513,-0.031601,0.222968,-0.469284,-0.854434,-0.012595,0.000641,0.055270,-6.483368,-24.117348,-41.257202,,,,,,,
1528191370.357527,0.260491,0.477642,3.001351,-0.575873,0.302966,-0.033851,0.228730,-0.459686,-0.858121,-0.001115,-0.001206,0.017117,-6.071152,-23.676098,-41.177979,,,,,,,
1528191370.377680,0.264797,0.466917,3.003685,-0.506420,0.254904,-0.038025,0.233699,-0.450136,-0.861837,0.003972,-0.000655,-0.009120,-6.000717,-23.021706,-41.508850,,,,,,,
1528191370.397833,0.269487,0.458412,3.005483,-0.393211,0.291039,-0.032558,0.238750,-0.442524,-0.864390,0.005024,-0.003551,-0.005208,-6.084656,-22.658134,-41.527740,,,,,,,
1528191370.417985,0.274983,0.450928,3.006958,-0.383728,0.300825,-0.040021,0.244389,-0.435801,-0.866228,-0.003697,0.001093,0.000399,-5.828201,-22.387842,-41.857758,,,,,,,
1528191370.438138,0.280153,0.442759,3.008305,-0.422817,0.288867,-0.060353,0.249840,-0.428434,-0.868345,-0.008232,-0.001924,0.003904,-5.445053,-21.959074,-42.058105,,,,,,,
1528191370.458291,0.286217,0.433985,3.009558,-0.442539,0.357733,-0.068936,0.256153,-0.420489,-0.870387,-0.009907,-0.001691,0.008906,-5.440552,-21.893450,-42.574066,,,,,,,
1528191370.478444,0.293150,0.424812,3.011050,-0.467135,0.374791,-0.061497,0.263285,-0.412150,-0.872246,-0.002725,0.003932,0.006859,-5.002701,-21.487196,-42.691223,,,,,,,
1528191370.498597,0.299447,0.415805,3.012585,-0.424239,0.328732,-0.064635,0.269856,-0.403927,-0.874083,-0.003774,0.005489,-0.008898,-4.964844,-21.141619,-42.750336,,,,,,,
1528191370.518749,0.305830,0.409025,3.013435,-0.274743,0.342467,-0.060171,0.276248,-0.397715,-0.874934,-0.002643,0.002481,-0.006673,-4.537567,-20.642504,-43.060120,,,,,,,
1528191370.538902,0.312090,0.405189,3.013291,-0.129885,0.289432,-0.064253,0.282186,-0.394193,-0.874633,-0.004415,0.005780,-0.016480,-4.187622,-20.539927,-43.397095,,,,,,,
1528191370.559055,0.317381,0.403657,3.012639,-0.032768,0.224146,-0.040627,0.286998,-0.392784,-0.873700,0.001881,0.008079,-0.007846,-3.883499,-20.540812,-43.621307,,,,,,,
1528191370.579208,0.321241,0.403323,3.012132,-0.005762,0.166017,-0.018160,0.290409,-0.392477,-0.872711,0.009090,0.005498,0.005050,-3.682983,-20.669903,-43.811676,,,,,,,
1528191370.599361,0.324579,0.402580,3.011826,-0.055491,0.155050,-0.033168,0.293414,-0.391793,-0.872012,0.011212,0.001748,0.002399,-3.674591,-20.625805,-43.778168,,,,,,,
1528191370.619514,0.327238,0.400469,3.011448,-0.108070,0.110720,-0.055641,0.295996,-0.389850,-0.872011,0.026346,-0.000180,-0.015746,-3.668106,-20.716152,-43.603149,,,,,,,
1528191370.639666,0.328928,0.398478,3.011149,-0.064156,0.058029,-0.025682,0.297720,-0.388016,-0.872241,0.033319,0.007065,-0.034512,-3.204819,-20.477728,-44.024414,,,,,,,
1528191370.659819,0.329331,0.398663,3.011256,0.050746,0.007736,0.033196,0.298049,-0.388186,-0.872054,0.027391,0.017184,-0.032655,-3.473175,-20.403389,-43.951538,,,,,,,
1528191370.679972,0.329075,0.401016,3.011949,0.116365,0.007800,0.089860,0.297529,-0.390354,-0.871263,0.024141,0.017612,-0.015227,-3.375580,-20.597799,-43.781647,,,,,,,
1528191370.700124,0.329318,0.403789,3.013423,0.089237,0.062460,0.113307,0.297390,-0.392905,-0.870163,0.009495,0.021369,0.012925,-3.331451,-20.941319,-43.783630,,,,,,,
1528191370.720277,0.330648,0.404934,3.015454,-0.021709,0.127603,0.101402,0.298401,-0.393958,-0.869341,0.010056,0.014381,0.033220,-3.354340,-20.406473,-43.825928,,,,,,,
1528191370.740429,0.332184,0.403491,3.018049,-0.153219,0.121573,0.087368,0.299920,-0.392631,-0.869418,0.019614,0.001029,0.021365,-3.482941,-20.342213,-44.181427,,,,,,,
1528191370.760582,0.333003,0.400155,3.021397,-0.229389,0.092023,0.096889,0.301059,-0.389562,-0.870405,0.010632,-0.000789,-0.000338,-3.502731,-20.626612,-44.242279,,,,,,,
1528191370.780735,0.333780,0.396246,3.025288,-0.242683,0.146803,0.110736,0.302232,-0.385958,-0.871603,0.005172,-0.007688,-0.007303,-3.271439,-20.268850,-44.469574,,,,,,,
1528191370.800888,0.336141,0.392680,3.029389,-0.222301,0.231928,0.124619,0.304741,-0.382666,-0.872181,-0.008598,-0.003732,-0.012539,-2.854507,-20.316980,-44.800171,,,,,,,
1528191370.821041,0.339903,0.389512,3.033494,-0.207753,0.263214,0.129968,0.308422,-0.379737,-0.872167,-0.020016,0.000693,-0.011622,-2.641541,-19.706799,-44.828125,,,,,,,
1528191370.841194,0.342536,0.386830,3.037705,-0.177165,0.165294,0.144977,0.311059,-0.377255,-0.872308,-0.020669,-0.006046,-0.016074,-2.858734,-19.506319,-44.961395,,,,,,,
1528191370.861346,0.342670,0.385310,3.041316,-0.091897,0.021551,0.123762,0.311368,-0.375846,-0.872805,-0.018155,-0.010888,-0.026227,-2.814011,-19.394686,-45.037811,,,,,,,
1528191370.881499,0.340331,0.385831,3.043678,0.038026,-0.131639,0.103679,0.309260,-0.376329,-0.873347,-0.012293,-0.014845,-0.024953,-2.881287,-19.669134,-44.977966,,,,,,,
1528191370.901652,0.334536,0.388531,3.044332,0.160418,-0.376273,0.054776,0.303859,-0.378829,-0.874161,0.001973,-0.007752,-0.028244,-2.999390,-19.615467,-45.096222,,,,,,,
1528191370.921805,0.323760,0.393788,3.043098,0.342575,-0.662675,0.024110,0.293784,-0.383689,-0.875484,0.006799,0.007072,-0.051273,-3.712372,-19.635290,-44.850250,,,,,,,
1528191370.941958,0.308363,0.403396,3.040349,0.580436,-0.908090,0.041553,0.279139,-0.392544,-0.876350,0.016577,0.019909,-0.058586,-4.308640,-20.126593,-44.566132,,,,,,,
1528191370.962110,0.290128,0.416936,3.037284,0.718679,-0.950616,0.081238,0.261568,-0.404961,-0.876121,0.026884,0.016991,-0.015496,-5.041306,-20.635105,-44.098633,,,,,,,
1528191370.982263,0.274161,0.430546,3.035065,0.622412,-0.764919,0.100293,0.246031,-0.417367,-0.874799,0.022630,0.008340,0.028760,-5.778641,-21.270422,-43.591278,,,,,,,
1528191371.002416,0.261886,0.440606,3.034473,0.403684,-0.532457,0.109575,0.234176,-0.426488,-0.873653,0.010026,0.003117,0.054607,-6.305740,-21.613974,-43.450745,,,,,,,
1528191371.022569,0.252319,0.447007,3.035098,0.252086,-0.437441,0.109358,0.225121,-0.432269,-0.873192,0.007011,-0.001707,0.037178,-6.936996,-21.756807,-43.290649,,,,,,,
1528191371.042722,0.242287,0.452178,3.036150,0.245389,-0.515020,0.108300,0.215810,-0.436926,-0.873225,0.004572,0.001410,0.010401,-7.371658,-22.011843,-43.104340,,,,,,,
1528191371.062875,0.229377,0.458731,3.036655,0.357582,-0.702805,0.093536,0.203864,-0.442811,-0.873131,0.000848,0.005021,-0.018318,-7.692947,-22.281431,-42.785431,,,,,,,
1528191371.083027,0.213880,0.467572,3.036199,0.465731,-0.795774,0.068074,0.189471,-0.450720,-0.872326,0.008405,0.003866,-0.022190,-8.392456,-22.513756,-42.544739,,,,,,,
1528191371.103180,0.200720,0.476757,3.035370,0.421147,-0.565485,0.058352,0.177142,-0.458900,-0.870650,0.010053,-0.000206,0.006316,-8.979568,-22.842293,-42.155060,,,,,,,
1528191371.123333,0.193474,0.482944,3.035727,0.219384,-0.227512,0.093257,0.170279,-0.464388,-0.869108,0.000955,0.002016,0.016492,-9.631454,-23.218842,-42.089050,,,,,,,
1528191371.143486,0.190890,0.485788,3.037835,0.082478,-0.015219,0.131467,0.167782,-0.466905,-0.868244,-0.006848,0.004412,0.001789,-9.992722,-23.287815,-41.640747,,,,,,,
1528191371.163639,0.189662,0.487981,3.040374,0.112267,-0.020399,0.124033,0.166522,-0.468844,-0.867442,-0.016848,-0.000440,-0.019689,-9.854050,-23.414604,-41.751923,,,,,,,
1528191371.183791,0.186619,0.492184,3.041709,0.250922,-0.190654,0.080473,0.163515,-0.472551,-0.866001,-0.015413,-0.006071,-0.024883,-10.148666,-23.502226,-41.670166,,,,,,,
1528191371.203944,0.180180,0.498753,3.041493,0.362401,-0.406305,0.039027,0.157376,-0.478330,-0.863963,-0.006939,-0.002306,-0.013173,-10.281479,-23.543135,-41.417419,,,,,,,
1528191371.224097,0.169827,0.507445,3.040441,0.481048,-0.604856,0.029608,0.147714,-0.485945,-0.861416,-0.002130,0.005095,-0.023518,-10.722092,-23.712706,-41.117279,,,,,,,
1528191371.244250,0.156833,0.518501,3.039099,0.577501,-0.707759,0.038300,0.135662,-0.495578,-0.857903,0.014195,0.013858,-0.007377,-11.095215,-24.429892,-41.345184,,,,,,,
1528191371.264403,0.143039,0.529635,3.038233,0.518836,-0.682317,0.054236,0.123021,-0.505218,-0.854178,0.019985,0.016647,0.026938,-11.684113,-24.712395,-40.329681,,,,,,,
1528191371.284556,0.131274,0.538259,3.038438,0.366444,-0.512043,0.079629,0.112389,-0.512642,-0.851215,0.013756,0.009346,0.035404,-12.300003,-25.100130,-39.975525,,,,,,,
1528191371.304708,0.122573,0.544280,3.039839,0.257487,-0.334003,0.107208,0.104599,-0.517803,-0.849081,0.004349,0.003963,0.018897,-12.605423,-25.293921,-39.544800,,,,,,,
1528191371.324861,0.116449,0.548856,3.041556,0.200363,-0.237329,0.096437,0.099120,-0.521712,-0.847344,-0.001296,-0.004869,0.007073,-12.911026,-25.472139,-39.730652,,,,,,,
1528191371.345014,0.111182,0.552942,3.042967,0.194927,-0.215710,0.075068,0.094420,-0.525193,-0.845729,-0.008833,-0.003386,0.011332,-13.313080,-25.870592,-39.588409,,,,,,,
1528191371.365167,0.105943,0.556730,3.043889,0.172089,-0.263109,0.053703,0.089776,-0.528413,-0.844227,-0.006906,-0.000517,0.016652,-13.385147,-25.653812,-39.167694,,,,,,,
1528191371.385320,0.099012,0.560185,3.044481,0.177323,-0.363166,0.038787,0.083742,-0.531343,-0.843008,-0.005357,-0.006148,-0.003413,-13.606659,-25.907007,-39.075317,,,,,,,
1528191371.405472,0.090591,0.564682,3.044875,0.249116,-0.437093,0.041033,0.076423,-0.535147,-0.841295,-0.000557,-0.002756,-0.017516,-14.008881,-26.100304,-38.796173,,,,,,,
1528191371.425625,0.079891,0.571079,3.045349,0.361744,-0.566853,0.051876,0.067142,-0.540540,-0.838635,0.000134,-0.000918,-0.039875,-14.263016,-26.191355,-38.748260,,,,,,,
1528191371.445778,0.067240,0.579730,3.045542,0.455136,-0.670683,0.027461,0.056211,-0.547798,-0.834720,0.004199,0.003166,-0.023465,-14.853790,-26.392000,-38.087921,,,,,,,
1528191371.465931,0.052804,0.589159,3.044874,0.473112,-0.763009,-0.010932,0.043881,-0.555662,-0.830249,0.000751,0.005888,0.002109,-15.273529,-26.862671,-37.639526,,,,,,,
1528191371.486084,0.032289,0.598171,3.044879,0.444734,-1.266489,0.054272,0.026678,-0.563132,-0.825936,-0.001028,0.072516,-0.041541,-15.983200,-27.197847,-37.183777,,,,,,,
1528191371.506236,0.002636,0.609315,3.048617,0.610598,-1.358004,0.224264,0.002162,-0.572306,-0.820037,0.059713,0.030191,0.135833,-17.016388,-27.497892,-36.366333,,,,,,,
1528191371.526389,-0.030772,0.620224,3.054453,0.455884,-1.605437,0.212386,-0.025037,-0.581217,-0.813363,0.035123,0.000391,0.133874,-18.067062,-28.021393,-35.806061,,,,,,,
1528191371.546542,-0.066462,0.625377,3.058461,0.155949,-1.618464,0.121263,-0.053844,-0.585403,-0.808952,0.013958,-0.005555,0.152489,-19.524002,-28.040421,-34.750519,,,,,,,
1528191371.566695,-0.095968,0.624709,3.059735,-0.150464,-1.273855,0.010825,-0.077723,-0.584861,-0.807401,-0.040349,-0.031883,0.080563,-20.890335,-28.492754,-34.170532,,,,,,,
1528191371.586848,-0.112289,0.617148,3.057240,-0.509698,-0.620490,-0.088009,-0.091383,-0.578712,-0.810396,-0.033404,-0.036996,0.012392,-21.970169,-28.575563,-33.917389,,,,,,,
1528191371.607001,-0.114797,0.606064,3.053831,-0.546419,-0.003765,-0.045486,-0.094144,-0.569637,-0.816486,-0.035678,-0.009785,-0.067959,-22.537231,-28.162806,-33.609955,,,,,,,
1528191371.627153,-0.112467,0.596645,3.053402,-0.414875,0.071694,0.080644,-0.092840,-0.561870,-0.821999,-0.011271,0.003047,-0.044425,-22.595612,-27.856173,-33.708740,,,,,,,
1528191371.647306,-0.117437,0.589924,3.054457,-0.259406,-0.425993,0.056395,-0.097364,-0.556298,-0.825259,-0.009692,-0.042961,-0.049863,-22.749420,-27.670244,-33.986969,,,,,,,
1528191371.667459,-0.132662,0.588619,3.052962,0.056482,-0.997322,-0.130975,-0.110012,-0.555213,-0.824400,-0.018711,-0.017801,-0.082857,-23.262177,-27.338314,-34.083008,,,,,,,
1528191371.687612,-0.154098,0.594348,3.047959,0.337561,-1.260971,-0.290719,-0.127167,-0.559968,-0.818696,-0.002990,0.013017,-0.077300,-23.941360,-27.568880,-33.622101,,,,,,,
1528191371.707765,-0.173782,0.601615,3.042257,0.261758,-0.997654,-0.263109,-0.142550,-0.565975,-0.812005,0.032946,0.019497,-0.008705,-24.567657,-27.937153,-32.919525,,,,,,,
1528191371.727917,-0.186249,0.604684,3.038916,0.062843,-0.562434,-0.079825,-0.152339,-0.568502,-0.808454,0.056483,0.027517,-0.016879,-25.793564,-28.373898,-31.582550,,,,,,,
1528191371.748070,-0.194538,0.605866,3.040317,0.081634,-0.256353,0.108038,-0.158905,-0.569474,-0.806503,0.054748,0.022828,-0.000671,-26.116653,-28.925688,-31.922699,,,,,,,
1528191371.768223,-0.199792,0.606341,3.043476,0.008515,-0.158796,0.117533,-0.163086,-0.569864,-0.805392,0.031128,-0.005362,0.033878,-26.098526,-28.305037,-31.271881,,,,,,,
1528191371.788376,-0.204566,0.604641,3.045270,-0.102419,-0.195777,0.069358,-0.167126,-0.568467,-0.805552,0.003491,-0.013427,0.038661,-26.447495,-28.418978,-31.316650,,,,,,,
1528191371.808529,-0.208114,0.601723,3.045380,-0.164303,-0.145254,0.023363,-0.170325,-0.566063,-0.806574,-0.010598,0.004754,0.031656,-26.725845,-28.473312,-31.549316,,,,,,,
1528191371.828681,-0.210586,0.597648,3.045319,-0.220972,-0.111276,0.055306,-0.172799,-0.562700,-0.808399,-0.010611,0.005998,0.028064,-26.966721,-27.981817,-31.494598,,,,,,,
1528191371.848834,-0.211515,0.591917,3.045367,-0.324037,0.013074,0.058349,-0.174224,-0.557953,-0.811378,-0.001710,-0.009186,0.043891,-27.014206,-28.067936,-31.883636,,,,,,,
