,timestamp,labelrunning,labeljogging,labelsitting,labelexercising,yaw,pitch,roll
33750,1.528913173602124e+18,1,0,0,0,1.412468,-1.26908,1.390684
33760,1.528913173803696e+18,1,0,0,0,1.783477,-1.347819,1.7851540000000001
33770,1.5289131740052677e+18,1,0,0,0,-2.592592,-1.287793,-2.5868290000000003
33780,1.5289131742068396e+18,1,0,0,0,-2.311631,-1.515042,-2.388264
33790,1.5289131744084114e+18,1,0,0,0,-0.35081450000000025,-1.372551,-0.31335900000000017
33800,1.5289131746099832e+18,1,0,0,0,1.610002,-1.23006,1.7615459999999998
33810,1.528913174811555e+18,1,0,0,0,-2.582341,-1.242421,-2.607059
33820,1.528913175013127e+18,1,0,0,0,1.560422,-1.241926,1.752852
33830,1.5289131752146988e+18,1,0,0,0,1.284078,-1.228988,0.9356629999999999
33840,1.5289131754162706e+18,1,0,0,0,-0.7525645000000001,-1.2941405000000001,-0.9595400000000001
33850,1.5289131756178424e+18,1,0,0,0,-2.7892069999999998,-1.359293,-2.854743
33860,1.5289131758194145e+18,1,0,0,0,1.441098,-1.160398,1.446288
33870,1.528913176020986e+18,1,0,0,0,1.263733,-1.330742,1.131429
33880,1.528913176222558e+18,1,0,0,0,-2.952971,-1.308712,-3.070366
33890,1.5289131764241298e+18,1,0,0,0,-0.7778700000000001,-1.278653,-0.8693029999999999
33900,1.5289131766257016e+18,1,0,0,0,1.397231,-1.248594,1.33176
33910,1.5289131768272737e+18,1,0,0,0,1.3723889999999999,-1.2435120000000002,1.583073
33920,1.5289131770288453e+18,1,0,0,0,-2.52651,-1.276732,-2.603411
33930,1.5289131772304172e+18,1,0,0,0,1.506857,-1.235585,1.627757
33940,1.528913177431989e+18,1,0,0,0,1.312586,-1.333691,1.096373
33950,1.5289131776335608e+18,1,0,0,0,2.0765919999999998,-1.3796760000000001,2.084443
33960,1.528913177835133e+18,1,0,0,0,-2.2836990000000004,-1.267577,-2.323555
33970,1.5289131780367045e+18,1,0,0,0,1.465458,-1.26781,1.4974299999999998
33980,1.5289131782382764e+18,1,0,0,0,1.315576,-1.3606989999999999,1.137809
33990,1.5289131784398482e+18,1,0,0,0,-2.752486,-1.3303770000000001,-2.915018
34000,1.52891317864142e+18,1,0,0,0,-2.218194,-1.428718,-2.356865
34010,1.528913178842992e+18,1,0,0,0,1.561649,-1.218741,1.408532
34020,1.5289131790445637e+18,1,0,0,0,1.573612,-1.206815,1.537726
34030,1.5289131792461356e+18,1,0,0,0,-2.687005,-1.248332,-2.814575
34040,1.5289131794477074e+18,1,0,0,0,1.629461,-1.283383,1.7873259999999995
34050,1.5289131796492792e+18,1,0,0,0,1.383613,-1.327533,1.261863
34060,1.528913179850851e+18,1,0,0,0,1.8508939999999998,-1.356249,1.9433580000000001
34070,1.528913180052423e+18,1,0,0,0,-2.276334,-1.246062,-2.305792
34080,1.5289131802539948e+18,1,0,0,0,1.4411200000000002,-1.303787,1.5350840000000001
34090,1.5289131804555666e+18,1,0,0,0,1.066173,-1.416957,1.0246309999999998
34100,1.5289131806571384e+18,1,0,0,0,-3.022185,-1.381017,3.080781
34110,1.5289131808587105e+18,1,0,0,0,-1.9381580000000005,-1.377653,-1.9977770000000001
34120,1.528913181060282e+18,1,0,0,0,1.340375,-1.238856,1.26991
34130,1.528913181261854e+18,1,0,0,0,1.675619,-1.199389,1.636965
34140,1.5289131814634258e+18,1,0,0,0,-2.606779,-1.265516,-2.8014040000000002
34150,1.5289131816649976e+18,1,0,0,0,1.4999069999999999,-1.366411,1.5056200000000002
34160,1.5289131818665697e+18,1,0,0,0,1.442215,-1.262037,1.184264
34170,1.5289131820681413e+18,1,0,0,0,2.113522,-1.33674,2.1019669999999997
34180,1.5289131822697132e+18,1,0,0,0,-2.428,-1.3454840000000001,-2.5700939999999997
34190,1.528913182471285e+18,1,0,0,0,1.508843,-1.166009,1.422652
34200,1.5289131826728568e+18,1,0,0,0,1.337281,-1.2964360000000001,1.002887
34210,1.528913182874429e+18,1,0,0,0,-2.9883900000000003,-1.328743,2.973513
34220,1.5289131830760005e+18,1,0,0,0,-2.294876,-1.493451,-2.504244
34230,1.5289131832775724e+18,1,0,0,0,1.4726780000000002,-1.233069,1.289915
34240,1.5289131834791442e+18,1,0,0,0,1.6477709999999999,-1.1979549999999999,1.6758419999999998
34250,1.528913183680716e+18,1,0,0,0,-2.579552,-1.270567,-2.73102
34260,1.528913183882288e+18,1,0,0,0,1.6571369999999999,-1.340103,1.7349430000000001
34270,1.5289131840838597e+18,1,0,0,0,1.503457,-1.317971,1.246275
34280,1.5289131842854316e+18,1,0,0,0,2.002742,-1.365156,1.9167889999999999
34290,1.5289131844870034e+18,1,0,0,0,-2.301312,-1.376053,-2.4081040000000002
34300,1.5289131846885752e+18,1,0,0,0,1.587621,-1.129491,1.457419
34310,1.528913184890147e+18,1,0,0,0,1.259042,-1.300609,0.905885
34320,1.528913185091719e+18,1,0,0,0,-2.8840779999999997,-1.3454110000000001,3.092971
34330,1.5289131852932908e+18,1,0,0,0,-2.007488,-1.39293,-2.2537540000000003
34340,1.5289131854948626e+18,1,0,0,0,1.546323,-1.236153,1.333926
34350,1.5289131856964344e+18,1,0,0,0,1.6836,-1.313344,1.547433
34360,1.5289131858980065e+18,1,0,0,0,-2.543385,-1.316159,-2.8296669999999997
34370,1.528913186099578e+18,1,0,0,0,1.7911169999999998,-1.474576,1.634542
34380,1.52891318630115e+18,1,0,0,0,1.643882,-1.27941,1.390654
34390,1.5289131865027218e+18,1,0,0,0,1.8292540000000002,-1.31054,1.7751720000000002
34400,1.5289131867042936e+18,1,0,0,0,-2.4352009999999997,-1.30683,-2.732544
34410,1.5289131869058657e+18,1,0,0,0,1.755464,-1.268311,1.6975060000000002
34420,1.5289131871074373e+18,1,0,0,0,1.3874600000000001,-1.308322,1.021806
34430,1.5289131873090092e+18,1,0,0,0,-3.107256,-1.33766,2.81508
34440,1.528913187510581e+18,1,0,0,0,-2.0672099999999998,-1.446847,-2.276385
34450,1.5289131877121528e+18,1,0,0,0,1.466193,-1.204434,1.260581
34460,1.528913187913725e+18,1,0,0,0,1.586133,-1.28775,1.371907
34470,1.5289131881152965e+18,1,0,0,0,-2.556304,-1.305617,-2.868694
34480,1.5289131883168684e+18,1,0,0,0,1.7033080000000005,-1.2740200000000002,1.562162
34490,1.5289131885184402e+18,1,0,0,0,1.681776,-1.269113,1.202827
34500,1.528913188720012e+18,1,0,0,0,1.9321549999999998,-1.222048,1.759912
34510,1.528913188921584e+18,1,0,0,0,-2.541414,-1.3445799999999999,-2.817861
34520,1.5289131891231557e+18,1,0,0,0,1.7186709999999998,-1.224997,1.631039
34530,1.5289131893247276e+18,1,0,0,0,1.341821,-1.337855,0.977347
34540,1.5289131895262994e+18,1,0,0,0,-3.009475,-1.3453959999999998,2.848471
34550,1.5289131897278712e+18,1,0,0,0,-2.076245,-1.464759,-2.338192
34560,1.528913189929443e+18,1,0,0,0,1.578508,-1.2108459999999999,1.307903
34570,1.528913190131015e+18,1,0,0,0,1.692362,-1.2282,1.6328209999999999
34580,1.5289131903325868e+18,1,0,0,0,-2.423632,-1.300949,-2.688557
34590,1.5289131905341586e+18,1,0,0,0,1.629353,-1.243615,1.60955
34600,1.5289131907357304e+18,1,0,0,0,1.4803549999999999,-1.333965,1.162552
34610,1.5289131909373025e+18,1,0,0,0,2.005561,-1.3265850000000001,1.8412849999999998
34620,1.528913191138874e+18,1,0,0,0,-2.050959,-1.2710549999999998,-2.334571
34630,1.528913191340446e+18,1,0,0,0,1.7441080000000002,-1.257947,1.560363
34640,1.5289131915420178e+18,1,0,0,0,1.54833,-1.200639,1.0504930000000001
34650,1.5289131917435896e+18,1,0,0,0,-0.3993819999999999,-1.3311614999999999,-0.7513205000000001
34660,1.5289131919451617e+18,1,0,0,0,-2.347094,-1.461684,-2.553134
34670,1.5289131921467333e+18,1,0,0,0,1.577432,-1.242597,1.277369
34680,1.5289131923483052e+18,1,0,0,0,1.7737490000000002,-1.239753,1.5792030000000001
34690,1.528913192549877e+18,1,0,0,0,-2.290613,-1.287415,-2.602265
34700,1.5289131927514488e+18,1,0,0,0,1.824138,-1.432201,1.705989
34710,1.528913192953021e+18,1,0,0,0,1.703284,-1.323948,1.366095
34720,1.5289131931545925e+18,1,0,0,0,1.91497,-1.325407,1.8736580000000005
34730,1.5289131933561644e+18,1,0,0,0,-2.10905,-1.2875969999999999,-2.445495
34740,1.5289131935577362e+18,1,0,0,0,1.7906520000000001,-1.280289,1.6629169999999998
34750,1.528913193759308e+18,1,0,0,0,1.389173,-1.31775,0.9224899999999999
34760,1.52891319396088e+18,1,0,0,0,2.700571,-1.3576219999999999,2.451402
34770,1.5289131941624517e+18,1,0,0,0,-2.000695,-1.430156,-2.213326
34780,1.5289131943640236e+18,1,0,0,0,1.534833,-1.2622659999999999,1.263569
34790,1.5289131945655954e+18,1,0,0,0,1.637442,-1.265773,1.454645
34800,1.5289131947671672e+18,1,0,0,0,-2.3191740000000003,-1.301259,-2.665171
34810,1.528913194968739e+18,1,0,0,0,-1.5660530000000001,-1.539295,-1.875205
34820,1.528913195170311e+18,1,0,0,0,1.567042,-1.327283,1.228539
34830,1.5289131953718828e+18,1,0,0,0,1.865341,-1.309064,1.760344
34840,1.5289131955734546e+18,1,0,0,0,-2.2143610000000002,-1.305183,-2.621079
34850,1.5289131957750264e+18,1,0,0,0,1.7333189999999998,-1.208759,1.5410760000000001
34860,1.5289131959765985e+18,1,0,0,0,1.535875,-1.343261,1.096188
34870,1.52891319617817e+18,1,0,0,0,2.882578,-1.380511,2.570399
34880,1.528913196379742e+18,1,0,0,0,-1.738119,-1.393907,-2.054541
34890,1.5289131965813138e+18,1,0,0,0,1.5156889999999998,-1.198925,1.104083
34900,1.5289131967828856e+18,1,0,0,0,1.379232,-1.1610040000000001,0.991964
34910,1.5289131969844577e+18,1,0,0,0,-2.630383,-1.445075,3.030888
34920,1.5289131971860293e+18,1,0,0,0,0.5082840000000001,-1.454436,-0.235071
34930,1.5289131973876012e+18,1,0,0,0,1.5828790000000001,-1.216409,0.6311829999999999
34940,1.528913197589173e+18,1,0,0,0,2.010236,-1.207482,1.152424
34950,1.5289131977907448e+18,1,0,0,0,-1.4400899999999999,-1.388436,-2.46984
34960,1.528913197992317e+18,1,0,0,0,2.197684,-1.299939,1.443262
34970,1.5289131981938885e+18,1,0,0,0,2.057868,-1.257248,0.799636
34980,1.5289131983954604e+18,1,0,0,0,2.9220479999999998,-1.333078,1.7695299999999998
34990,1.5289131985970322e+18,1,0,0,0,-1.662191,-1.449395,-2.725995
35000,1.528913198798604e+18,1,0,0,0,2.491669,-1.223782,1.46973
35010,1.528913199000176e+18,1,0,0,0,2.7957959999999997,-1.3328389999999999,1.73878
35020,1.5289131992017477e+18,1,0,0,0,-2.2678220000000002,-1.261083,3.1073560000000002
35030,1.5289131994033196e+18,1,0,0,0,-2.211373,-1.425367,-2.950731
35040,1.5289131996048914e+18,1,0,0,0,2.400949,-1.225584,1.7896580000000002
35050,1.5289131998064632e+18,1,0,0,0,2.6193299999999997,-1.186102,2.216269
35060,1.528913200008035e+18,1,0,0,0,-2.567941,-1.1703350000000001,-2.924022
35070,1.528913200209607e+18,1,0,0,0,2.164721,-1.188675,2.303986
35080,1.5289132004111788e+18,1,0,0,0,1.641303,-1.42046,1.6450669999999998
35090,1.5289132006127506e+18,1,0,0,0,2.697002,-1.3114270000000001,2.789732
35100,1.5289132008143224e+18,1,0,0,0,-2.430459,-1.241931,-2.232067
35110,1.5289132010158945e+18,1,0,0,0,1.146212,-1.27675,1.373135
35120,1.528913201217466e+18,1,0,0,0,1.0753549999999998,-1.21195,1.2245629999999998
35130,1.528913201419038e+18,1,0,0,0,-2.733708,-1.3603370000000001,-2.678674
35140,1.5289132016206098e+18,1,0,0,0,0.526454,-1.4643899999999999,0.605466
35150,1.5289132018221816e+18,1,0,0,0,1.104004,-1.318985,0.9810450000000001
35160,1.5289132020237537e+18,1,0,0,0,1.470593,-1.217031,1.506693
35170,1.5289132022253253e+18,1,0,0,0,-2.142657,-1.358599,-2.395856
35180,1.5289132024268972e+18,1,0,0,0,1.538525,-1.2463469999999999,1.483011
35190,1.528913202628469e+18,1,0,0,0,1.166605,-1.276553,0.713184
35200,1.5289132028300408e+18,1,0,0,0,3.049865,-1.356814,2.631745
35210,1.528913203031613e+18,1,0,0,0,-1.9078580000000005,-1.420962,-2.200256
35220,1.5289132032331845e+18,1,0,0,0,1.551667,-1.243899,1.2355200000000002
35230,1.5289132034347564e+18,1,0,0,0,1.600686,-1.2251020000000001,1.249701
35240,1.5289132036363282e+18,1,0,0,0,-2.516207,-1.321768,-2.973832
35250,1.5289132038379e+18,1,0,0,0,1.5685870000000002,-1.423819,1.191064
35260,1.528913204039472e+18,1,0,0,0,1.691445,-1.2768030000000001,1.170806
35270,1.5289132042410437e+18,1,0,0,0,1.807009,-1.289966,1.551264
35280,1.5289132044426156e+18,1,0,0,0,-2.052184,-1.302033,-2.562926
35290,1.5289132046441874e+18,1,0,0,0,1.840487,-1.217933,1.48227
35300,1.5289132048457592e+18,1,0,0,0,1.628103,-1.265514,0.929374
35310,1.528913205047331e+18,1,0,0,0,2.900083,-1.3774549999999999,2.335927
35320,1.528913205248903e+18,1,0,0,0,-1.727139,-1.399094,-2.284589
35330,1.5289132054504748e+18,1,0,0,0,1.7958060000000002,-1.203714,1.355167
35340,1.5289132056520466e+18,1,0,0,0,1.6908599999999998,-1.393029,1.336474
35350,1.5289132058536184e+18,1,0,0,0,-2.1298880000000002,-1.364225,-2.804716
35360,1.5289132060551905e+18,1,0,0,0,0.151943,-1.542997,-0.445737
35370,1.528913206256762e+18,1,0,0,0,1.8168959999999998,-1.2886819999999999,1.208452
35380,1.528913206458334e+18,1,0,0,0,1.8733830000000002,-1.276926,1.53985
35390,1.5289132066599058e+18,1,0,0,0,-1.7852569999999999,-1.34541,-2.40004
35400,1.5289132068614776e+18,1,0,0,0,1.9785979999999999,-1.184656,1.474539
35410,1.5289132070630497e+18,1,0,0,0,1.445925,-1.391126,0.690774
35420,1.5289132072646213e+18,1,0,0,0,2.838474,-1.430567,2.271548
35430,1.5289132074661932e+18,1,0,0,0,-1.522982,-1.279479,-2.12553
35440,1.528913207667765e+18,1,0,0,0,1.97628,-1.221141,1.385956
35450,1.5289132078693368e+18,1,0,0,0,1.8949,-1.358938,1.195446
35460,1.528913208070909e+18,1,0,0,0,0.31771949999999993,-1.3413,-0.344727
35470,1.5289132082724805e+18,1,0,0,0,-1.2594610000000002,-1.3236620000000001,-1.8849
35480,1.5289132084740524e+18,1,0,0,0,1.898927,-1.256505,1.178679
35490,1.5289132086756242e+18,1,0,0,0,2.100282,-1.185208,1.6682869999999999
35500,1.528913208877196e+18,1,0,0,0,-1.9833939999999999,-1.325887,-2.663226
35510,1.528913209078768e+18,1,0,0,0,-0.00909699999999991,-1.3175385,-0.7246139999999999
35520,1.5289132092803397e+18,1,0,0,0,1.9652,-1.3091899999999999,1.213998
35530,1.5289132094819116e+18,1,0,0,0,2.250244,-1.362525,1.7409860000000001
35540,1.5289132096834834e+18,1,0,0,0,-1.6874740000000001,-1.27195,-2.379357
35550,1.5289132098850552e+18,1,0,0,0,2.032661,-1.203997,1.49622
35560,1.528913210086627e+18,1,0,0,0,1.748032,-1.3587799999999999,1.0187549999999999
35570,1.528913210288199e+18,1,0,0,0,-2.8771,-1.395273,2.710075
35580,1.5289132104897708e+18,1,0,0,0,-1.4865190000000001,-1.392794,-2.128937
35590,1.5289132106913426e+18,1,0,0,0,1.940406,-1.184431,1.301017
35600,1.5289132108929144e+18,1,0,0,0,2.023828,-1.245366,1.427287
35610,1.5289132110944865e+18,1,0,0,0,-1.990032,-1.311688,-2.6761310000000003
35620,1.528913211296058e+18,1,0,0,0,2.181378,-1.4523840000000001,1.5385879999999998
35630,1.52891321149763e+18,1,0,0,0,2.005197,-1.307423,1.216587
35640,1.5289132116992018e+18,1,0,0,0,2.274515,-1.307151,1.786514
35650,1.5289132119007736e+18,1,0,0,0,-1.8257349999999999,-1.303624,-2.496892
35660,1.5289132121023457e+18,1,0,0,0,2.005043,-1.186666,1.478133
35670,1.5289132123039173e+18,1,0,0,0,1.781738,-1.280656,0.9216690000000001
35680,1.5289132125054892e+18,1,0,0,0,-2.888529,-1.3981190000000001,2.7176400000000003
35690,1.528913212707061e+18,1,0,0,0,-1.564109,-1.451949,-2.225613
35700,1.5289132129086328e+18,1,0,0,0,1.968794,-1.144527,1.224774
35710,1.528913213110205e+18,1,0,0,0,2.102591,-1.246249,1.399117
35720,1.5289132133117765e+18,1,0,0,0,-1.914721,-1.359572,-2.557389
35730,1.5289132135133484e+18,1,0,0,0,-1.025367,-1.517053,-1.6637419999999998
35740,1.5289132137149202e+18,1,0,0,0,1.9898959999999999,-1.317334,1.203778
35750,1.528913213916492e+18,1,0,0,0,2.176246,-1.286699,1.668639
35760,1.528913214118064e+18,1,0,0,0,-1.802456,-1.303831,-2.496357
35770,1.5289132143196357e+18,1,0,0,0,2.108879,-1.201899,1.606207
35780,1.5289132145212076e+18,1,0,0,0,1.610388,-1.375114,0.8698469999999999
35790,1.5289132147227794e+18,1,0,0,0,2.931007,-1.42285,2.378541
35800,1.5289132149243512e+18,1,0,0,0,-1.561033,-1.387649,-2.174677
35810,1.528913215125923e+18,1,0,0,0,2.022996,-1.203259,1.342009
35820,1.528913215327495e+18,1,0,0,0,1.8866470000000002,-1.2287299999999999,1.154857
35830,1.5289132155290668e+18,1,0,0,0,-2.462589,-1.36055,-3.123201
35840,1.5289132157306386e+18,1,0,0,0,-1.951811,-1.5499459999999998,-2.5586580000000003
35850,1.5289132159322104e+18,1,0,0,0,2.009322,-1.269344,1.291169
35860,1.5289132161337825e+18,1,0,0,0,2.171295,-1.253295,1.629078
35870,1.528913216335354e+18,1,0,0,0,-2.024187,-1.308938,-2.691123
35880,1.528913216536926e+18,1,0,0,0,2.079516,-1.274175,1.6644990000000002
35890,1.5289132167384978e+18,1,0,0,0,1.8024740000000001,-1.275541,1.011121
35900,1.5289132169400696e+18,1,0,0,0,2.589947,-1.308637,1.995945
35910,1.5289132171416417e+18,1,0,0,0,-2.575153,-1.440693,-3.095611
35920,1.5289132173432133e+18,1,0,0,0,1.902709,-1.138268,1.425542
35930,1.5289132175447852e+18,1,0,0,0,1.9508900000000002,-1.3304209999999999,1.440832
35940,1.528913217746357e+18,1,0,0,0,-2.616685,-1.337548,-3.027559
35950,1.5289132179479288e+18,1,0,0,0,-1.602193,-1.506921,-1.976089
35960,1.528913218149501e+18,1,0,0,0,1.726346,-1.262508,1.301907
35970,1.5289132183510725e+18,1,0,0,0,1.9719389999999999,-1.305412,1.622174
35980,1.5289132185526444e+18,1,0,0,0,-2.268042,-1.30884,-2.685278
35990,1.5289132187542162e+18,1,0,0,0,1.812964,-1.334986,1.596646
36000,1.528913218955788e+18,1,0,0,0,1.6047120000000001,-1.3458809999999999,1.089467
36010,1.52891321915736e+18,1,0,0,0,2.348563,-1.345025,2.067532
36020,1.5289132193589317e+18,1,0,0,0,-2.236973,-1.3021719999999999,-2.647497
36030,1.5289132195605036e+18,1,0,0,0,1.8222909999999999,-1.216609,1.651114
36040,1.5289132197620754e+18,1,0,0,0,1.550446,-1.298481,1.061107
36050,1.5289132199636472e+18,1,0,0,0,3.019303,-1.312748,2.7095380000000002
36060,1.528913220165219e+18,1,0,0,0,-2.186719,-1.40335,-2.424886
36070,1.528913220366791e+18,1,0,0,0,1.459358,-1.198497,1.2813430000000001
36080,1.5289132205683628e+18,1,0,0,0,1.496124,-1.206259,1.289639
36090,1.5289132207699346e+18,1,0,0,0,-2.7978330000000002,-1.337618,-3.041771
36100,1.5289132209715064e+18,1,0,0,0,2.329007,-1.49566,2.098127
36110,1.5289132211730785e+18,1,0,0,0,1.573728,-1.251084,1.338141
36120,1.52891322137465e+18,1,0,0,0,1.642893,-1.205724,1.7282110000000002
36130,1.528913221576222e+18,1,0,0,0,-2.4214860000000002,-1.281448,-2.571926
36140,1.5289132217777938e+18,1,0,0,0,1.6339569999999999,-1.2293100000000001,1.694877
36150,1.5289132219793656e+18,1,0,0,0,1.4561,-1.280807,1.070871
36160,1.5289132221809377e+18,1,0,0,0,2.941072,-1.330991,2.661557
36170,1.5289132223825093e+18,1,0,0,0,-2.364297,-1.407394,-2.5144849999999996
36180,1.5289132225840812e+18,1,0,0,0,1.431934,-1.220927,1.318581
36190,1.528913222785653e+18,1,0,0,0,1.561264,-1.261326,1.540282
36200,1.5289132229872248e+18,1,0,0,0,-2.540927,-1.3092840000000001,-2.733899
36210,1.528913223188797e+18,1,0,0,0,1.7709810000000001,-1.427701,1.792098
36220,1.5289132233903685e+18,1,0,0,0,1.429533,-1.250946,1.303911
36230,1.5289132235919404e+18,1,0,0,0,1.626031,-1.168244,1.575214
36240,1.5289132237935122e+18,1,0,0,0,-2.563056,-1.361017,-2.74145
36250,1.528913223995084e+18,1,0,0,0,1.507543,-1.1872719999999999,1.5760610000000002
36260,1.528913224196656e+18,1,0,0,0,1.253814,-1.2491889999999999,0.936536
36270,1.5289132243982277e+18,1,0,0,0,-0.6413420000000001,-1.329942,-0.8620400000000001
36280,1.5289132245997996e+18,1,0,0,0,-2.536498,-1.410695,-2.660616
36290,1.5289132248013714e+18,1,0,0,0,1.499732,-1.170407,1.416627
36300,1.5289132250029432e+18,1,0,0,0,1.235085,-1.30453,1.023072
36310,1.528913225204515e+18,1,0,0,0,-2.895325,-1.365324,3.1408560000000003
36320,1.528913225406087e+18,1,0,0,0,-0.7579685,-1.278883,2.1921720000000002
36330,1.5289132256076588e+18,1,0,0,0,1.3793879999999998,-1.192442,1.243488
36340,1.5289132258092306e+18,1,0,0,0,1.549172,-1.19821,1.4766780000000002
36350,1.5289132260108024e+18,1,0,0,0,-2.630989,-1.3299219999999998,-2.7775689999999997
36360,1.5289132262123745e+18,1,0,0,0,1.570842,-1.181443,1.7214459999999998
36370,1.528913226413946e+18,1,0,0,0,1.2888030000000001,-1.236063,1.083601
36380,1.528913226615518e+18,1,0,0,0,1.93413,-1.278229,1.8964740000000002
36390,1.5289132268170898e+18,1,0,0,0,-2.8221830000000003,-1.424727,-2.852088
36400,1.5289132270186616e+18,1,0,0,0,1.366647,-1.128829,1.389132
36410,1.5289132272202337e+18,1,0,0,0,1.130808,-1.292881,1.019549
36420,1.5289132274218053e+18,1,0,0,0,-3.031181,-1.4017620000000002,3.016985
36430,1.5289132276233772e+18,1,0,0,0,-1.570223,-1.474964,-1.688753
36440,1.528913227824949e+18,1,0,0,0,1.337565,-1.217525,1.058039
36450,1.5289132280265208e+18,1,0,0,0,1.59246,-1.213869,1.393425
36460,1.528913228228093e+18,1,0,0,0,-2.502925,-1.362952,-2.779273
36470,1.5289132284296645e+18,1,0,0,0,1.7347009999999998,-1.326694,1.730007
36480,1.5289132286312364e+18,1,0,0,0,1.524939,-1.2500639999999998,1.2443309999999999
36490,1.5289132288328082e+18,1,0,0,0,1.9917799999999999,-1.215914,1.749138
36500,1.52891322903438e+18,1,0,0,0,-2.8482380000000003,-1.396375,-3.087196
36510,1.528913229235952e+18,1,0,0,0,1.590514,-1.1574879999999999,1.484365
36520,1.5289132294375237e+18,1,0,0,0,1.576519,-1.212176,1.1800700000000002
36530,1.5289132296390956e+18,1,0,0,0,2.818581,-1.284912,2.5390189999999997
36540,1.5289132298406674e+18,1,0,0,0,2.134257,-1.4491100000000001,2.060997
36550,1.5289132300422392e+18,1,0,0,0,1.4225729999999999,-1.101102,1.233352
36560,1.528913230243811e+18,1,0,0,0,1.578225,-1.038244,1.5963450000000001
36570,1.528913230445383e+18,1,0,0,0,-2.932552,-1.304789,-3.040458
36580,1.5289132306469548e+18,1,0,0,0,1.563706,-1.423114,1.6909889999999999
36590,1.5289132308485266e+18,1,0,0,0,1.3910930000000001,-1.274814,1.305576
36600,1.5289132310500984e+18,1,0,0,0,1.811295,-1.270108,1.9505700000000001
36610,1.5289132312516705e+18,1,0,0,0,-2.9047419999999997,-1.386939,-2.878547
36620,1.528913231453242e+18,1,0,0,0,1.4094790000000001,-1.200564,1.562972
36630,1.528913231654814e+18,1,0,0,0,1.2769780000000002,-1.190855,1.139745
36640,1.5289132318563858e+18,1,0,0,0,2.562857,-1.292614,2.514202
36650,1.5289132320579576e+18,1,0,0,0,-2.88956,-1.501105,-2.70932
36660,1.5289132322595297e+18,1,0,0,0,1.183756,-1.167928,1.284656
36670,1.5289132324611013e+18,1,0,0,0,1.4936,-1.1918469999999999,1.486041
36680,1.5289132326626732e+18,1,0,0,0,2.894653,-1.283482,2.97953
36690,1.528913232864245e+18,1,0,0,0,1.289563,-1.235198,1.614117
36700,1.5289132330658168e+18,1,0,0,0,1.172402,-1.178952,1.285864
36710,1.528913233267389e+18,1,0,0,0,1.623607,-1.267876,1.914192
